date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_MINUS_DI,exit0_MINUS_DI
2020-06-26,86.05088806152344,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.14926415057556],[19.50515879630191],[9.14926415057556],[19.50515879630191],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.14926415057556,9.14926415057556
2020-06-29,88.0340576171875,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.790234189803844],[18.355579851219296],[10.790234189803844],[18.355579851219296],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.790234189803844,10.790234189803844
2020-06-30,88.76895904541016,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.696431699113592],[16.798203362366493],[10.696431699113592],[16.798203362366493],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.696431699113592,10.696431699113592
2020-07-01,88.6010513305664,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.992884529913274],[17.503508758204113],[9.992884529913274],[17.503508758204113],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.992884529913274,9.992884529913274
2020-07-02,88.6010513305664,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.401939851971484],[17.132738688621927],[9.401939851971484],[17.132738688621927],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.401939851971484,9.401939851971484
2020-07-06,90.97114562988281,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.679053278867244],[17.30383183486956],[8.679053278867244],[17.30383183486956],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.679053278867244,8.679053278867244
2020-07-07,90.68888092041016,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.817780279306221],[18.05180596530236],[7.817780279306221],[18.05180596530236],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.817780279306221,7.817780279306221
2020-07-08,92.801025390625,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.281359386212374],[18.135617553863003],[7.281359386212374],[18.135617553863003],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.281359386212374,7.281359386212374
2020-07-09,93.2000961303711,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[6.655734641681064],[17.897523696963166],[6.655734641681064],[17.897523696963166],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.655734641681064,6.655734641681064
2020-07-10,93.36311340332031,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[6.2235976275906655],[18.47568781968672],[6.2235976275906655],[18.47568781968672],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.2235976275906655,6.2235976275906655
2020-07-13,92.93242645263672,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[5.897604138966635],[17.507927002315267],[5.897604138966635],[17.507927002315267],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],5.897604138966635,5.897604138966635
2020-07-14,94.47029876708984,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[5.201802415875062],[22.556713729478613],[5.201802415875062],[22.556713729478613],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],5.201802415875062,5.201802415875062
2020-07-15,95.1200180053711,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.257060816630085],[20.821920876734694],[7.257060816630085],[20.821920876734694],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.257060816630085,7.257060816630085
2020-07-16,93.9495620727539,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[6.648490544975611],[22.573453811837915],[6.648490544975611],[22.573453811837915],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.648490544975611,6.648490544975611
2020-07-17,93.75977325439453,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.433303025716445],[21.638745778329277],[7.433303025716445],[21.638745778329277],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.433303025716445,7.433303025716445
2020-07-20,95.73566436767578,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[7.116050241220703],[20.36761515487408],[7.116050241220703],[20.36761515487408],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.116050241220703,7.116050241220703
2020-07-21,94.41435241699219,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[6.5059737398945465],[21.06760308613164],[6.5059737398945465],[21.06760308613164],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.5059737398945465,6.5059737398945465
2020-07-22,94.6795883178711,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[6.089169473189067],[21.085128488062733],[6.089169473189067],[21.085128488062733],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.089169473189067,6.089169473189067
2020-07-23,90.3701171875,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[5.948221182790011],[19.70753106267546],[5.948221182790011],[19.70753106267546],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],5.948221182790011,5.948221182790011
2020-07-24,90.14624786376953,52,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[13.655853380075946],[17.913702900495572],[13.655853380075946],[17.913702900495572],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.655853380075946,13.655853380075946
2020-07-27,92.28271484375,52,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -52, 'order_price': None, 'order_valid': None, 'order_status': 1}",[17.87525110403578],[16.679584132105344],[17.87525110403578],[16.679584132105344],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],17.87525110403578,17.87525110403578
2020-07-28,90.76676177978516,0,[True],[False],BUY. Shares: 53,Entry conditions met: True,{},"{'order_size': 53, 'order_price': None, 'order_valid': None, 'order_status': 1}",[16.364732119296374],[18.706168939270665],[16.364732119296374],[18.706168939270665],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],16.364732119296374,16.364732119296374
2020-07-29,92.506591796875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[16.110824575221717],[17.928805979233708],[16.110824575221717],[17.928805979233708],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],16.110824575221717,16.110824575221717
2020-07-30,93.62594604492188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[14.806405948870362],[17.710747191768814],[14.806405948870362],[17.710747191768814],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.806405948870362,14.806405948870362
2020-07-31,103.42752075195312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[13.785470150300636],[18.431206012712522],[13.785470150300636],[18.431206012712522],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],13.785470150300636,13.785470150300636
2020-08-03,106.03365325927734,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[11.023860533976373],[30.586964574512272],[11.023860533976373],[30.586964574512272],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.023860533976373,11.023860533976373
2020-08-04,106.74174499511719,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[9.682850408192337],[34.604282374187456],[9.682850408192337],[34.604282374187456],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.682850408192337,9.682850408192337
2020-08-05,107.128662109375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[8.999807562680308],[32.1632441980974],[8.999807562680308],[32.1632441980974],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.999807562680308,8.999807562680308
2020-08-06,110.86629486083984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[8.503947324045498],[30.391153647020268],[8.503947324045498],[30.391153647020268],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.503947324045498,8.503947324045498
2020-08-07,108.34567260742188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[7.603790531316465],[33.01622108357549],[7.603790531316465],[33.01622108357549],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.603790531316465,7.603790531316465
2020-08-10,109.92044830322266,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[7.221505229348565],[31.356310017536636],[7.221505229348565],[31.356310017536636],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.221505229348565,7.221505229348565
2020-08-11,106.65142059326172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[7.074860441619099],[28.849142060849186],[7.074860441619099],[28.849142060849186],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.074860441619099,7.074860441619099
2020-08-12,110.1959228515625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[8.058977441451251],[27.38339805690921],[8.058977441451251],[27.38339805690921],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.058977441451251,8.058977441451251
2020-08-13,112.1461181640625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[7.277508538000714],[25.888283534545682],[7.277508538000714],[25.888283534545682],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.277508538000714,7.277508538000714
2020-08-14,112.0461654663086,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[6.663301231654962],[27.698377053280634],[6.663301231654962],[27.698377053280634],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.663301231654962,6.663301231654962
2020-08-17,111.75363159179688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[7.69387660459733],[26.521712802166242],[7.69387660459733],[26.521712802166242],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.69387660459733,7.69387660459733
2020-08-18,112.68484497070312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[7.225758598509039],[26.54530420048329],[7.225758598509039],[26.54530420048329],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],7.225758598509039,7.225758598509039
2020-08-19,112.82623291015625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[6.7603276454299],[24.83544826420057],[6.7603276454299],[24.83544826420057],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.7603276454299,6.7603276454299
2020-08-20,115.32981872558594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[6.299542647679755],[24.91224953928917],[6.299542647679755],[24.91224953928917],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.299542647679755,6.299542647679755
2020-08-21,121.27303314208984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[5.7727811054878675],[24.67687857600012],[5.7727811054878675],[24.67687857600012],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],5.7727811054878675,5.7727811054878675
2020-08-24,122.72349548339844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[5.001106111025031],[30.453194029061265],[5.001106111025031],[30.453194029061265],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],5.001106111025031,5.001106111025031
2020-08-25,121.71668243408203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[4.491814113795412],[32.662721712091766],[4.491814113795412],[32.662721712091766],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],4.491814113795412,4.491814113795412
2020-08-26,123.37193298339844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[5.583607843058877],[31.531886893343557],[5.583607843058877],[31.531886893343557],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],5.583607843058877,5.583607843058877
2020-08-27,121.89708709716797,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[5.169642336052736],[31.741180732456645],[5.169642336052736],[31.741180732456645],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],5.169642336052736,5.169642336052736
2020-08-28,121.69963836669922,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[6.647567456212043],[29.881201713367602],[6.647567456212043],[29.881201713367602],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.647567456212043,6.647567456212043
2020-08-31,125.82674407958984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[6.214194579992218],[27.933165470527285],[6.214194579992218],[27.933165470527285],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],6.214194579992218,6.214194579992218
2020-09-01,130.8387451171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[5.4336431437186885],[30.579764309700064],[5.4336431437186885],[30.579764309700064],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],5.4336431437186885,5.4336431437186885
2020-09-02,128.12799072265625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[4.806354368216193],[31.93836171619647],[4.806354368216193],[31.93836171619647],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],4.806354368216193,4.806354368216193
2020-09-03,117.86993408203125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[8.416777670130964],[27.721159313515653],[8.416777670130964],[27.721159313515653],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.416777670130964,8.416777670130964
2020-09-04,117.94795227050781,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[15.193696705000322],[25.018892299740607],[15.193696705000322],[25.018892299740607],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],15.193696705000322,15.193696705000322
2020-09-08,110.01065826416016,0,[False],[True],NO_TRADE,Entry conditions not met: False,{},{},[23.500805305482505],[21.544897432413578],[23.500805305482505],[21.544897432413578],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.500805305482505,23.500805305482505
2020-09-09,114.3985824584961,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[21.88851853301014],[20.066796886793103],[21.88851853301014],[20.066796886793103],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],21.88851853301014,21.88851853301014
2020-09-10,110.66395568847656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[19.774714616179995],[18.28759266185065],[19.774714616179995],[18.28759266185065],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],19.774714616179995,19.774714616179995
2020-09-11,109.2110595703125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[21.00461439280405],[16.76016112101999],[21.00461439280405],[16.76016112101999],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],21.00461439280405,21.00461439280405
2020-09-14,112.48741149902344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[22.492826009245544],[15.829343123533993],[22.492826009245544],[15.829343123533993],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.492826009245544,22.492826009245544
