date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_EMA,exit0_EMA
2022-11-03,137.0564422607422,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[146.5644366866545],[146.27077470321424],[146.5644366866545],[146.27077470321424],['EMA cross_above None'],['EMA cross_below None'],146.5644366866545,146.5644366866545
2022-11-04,136.78955078125,0,[False],[True],NO_TRADE,Entry conditions not met: False,{},{},[144.8357104273977],[145.6763016424096],[144.8357104273977],[145.6763016424096],['EMA cross_above None'],['EMA cross_below None'],144.8357104273977,144.8357104273977
2022-11-07,137.32334899902344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[143.3727723099163],[145.10296287717352],[143.3727723099163],[145.10296287717352],['EMA cross_above None'],['EMA cross_below None'],143.3727723099163,143.3727723099163
2022-11-08,137.89671325683594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[142.27287716248122],[144.60105230438964],[142.27287716248122],[144.60105230438964],['EMA cross_above None'],['EMA cross_below None'],142.27287716248122,142.27287716248122
2022-11-09,133.31991577148438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[141.47721099781845],[144.1685143013217],[141.47721099781845],[144.1685143013217],['EMA cross_above None'],['EMA cross_below None'],141.47721099781845,141.47721099781845
2022-11-10,145.18197631835938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[139.99406641121223],[143.46860471875155],[139.99406641121223],[143.46860471875155],['EMA cross_above None'],['EMA cross_below None'],139.99406641121223,139.99406641121223
2022-11-11,147.9794464111328,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[140.93732275796626],[143.57914482195207],[140.93732275796626],[143.57914482195207],['EMA cross_above None'],['EMA cross_below None'],140.93732275796626,140.93732275796626
2022-11-14,146.5757598876953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[142.2177088767238],[143.8630352470605],[142.2177088767238],[143.8630352470605],['EMA cross_above None'],['EMA cross_below None'],142.2177088767238,142.2177088767238
2022-11-15,148.31553649902344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[143.01008178780953],[144.0380497400047],[143.01008178780953],[144.0380497400047],['EMA cross_above None'],['EMA cross_below None'],143.01008178780953,143.01008178780953
2022-11-16,147.0799102783203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[143.97470991712112],[144.31401662768334],[143.97470991712112],[144.31401662768334],['EMA cross_above None'],['EMA cross_below None'],143.97470991712112,143.97470991712112
2022-11-17,148.9877166748047,0,[True],[False],BUY. Shares: 18,Entry conditions met: True,{},"{'order_size': 18, 'order_price': None, 'order_valid': None, 'order_status': 1}",[144.5392918009755],[144.49246137933733],[144.5392918009755],[144.49246137933733],['EMA cross_above None'],['EMA cross_below None'],144.5392918009755,144.5392918009755
2022-11-18,149.5511474609375,18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.34809632348987],[144.78247785001267],[145.34809632348987],[144.78247785001267],['EMA cross_above None'],['EMA cross_below None'],145.34809632348987,145.34809632348987
2022-11-21,146.30886840820312,18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.11228743938943],[145.0901339539433],[146.11228743938943],[145.0901339539433],['EMA cross_above None'],['EMA cross_below None'],146.11228743938943,146.11228743938943
2022-11-22,148.45394897460938,18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.1480294337192],[145.1687619832504],[146.1480294337192],[145.1687619832504],['EMA cross_above None'],['EMA cross_below None'],146.1480294337192,146.1480294337192
2022-11-23,149.33370971679688,18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.56728753206286],[145.38070953108002],[146.56728753206286],[145.38070953108002],['EMA cross_above None'],['EMA cross_below None'],146.56728753206286,146.56728753206286
2022-11-25,146.40771484375,18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.07027338383267],[145.63574180112627],[147.07027338383267],[145.63574180112627],['EMA cross_above None'],['EMA cross_below None'],147.07027338383267,147.07027338383267
2022-11-28,142.5624542236328,18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.94980819472673],[145.68554651355362],[146.94980819472673],[145.68554651355362],['EMA cross_above None'],['EMA cross_below None'],146.94980819472673,146.94980819472673
2022-11-29,139.54747009277344,18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.15210747270964],[145.48405668839743],[146.15210747270964],[145.48405668839743],['EMA cross_above None'],['EMA cross_below None'],146.15210747270964,146.15210747270964
2022-11-30,146.32862854003906,18,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -18, 'order_price': None, 'order_valid': None, 'order_status': 1}",[144.95126431272124],[145.10105110158298],[144.95126431272124],[145.10105110158298],['EMA cross_above None'],['EMA cross_below None'],144.95126431272124,144.95126431272124
2022-12-01,146.60543823242188,0,[True],[False],BUY. Shares: 18,Entry conditions met: True,{},"{'order_size': 18, 'order_price': None, 'order_valid': None, 'order_status': 1}",[145.20169417223354],[145.1802496459995],[145.20169417223354],[145.1802496459995],['EMA cross_above None'],['EMA cross_below None'],145.20169417223354,145.20169417223354
2022-12-02,146.1111602783203,18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.45692036499506],[145.27219729673644],[145.45692036499506],[145.27219729673644],['EMA cross_above None'],['EMA cross_below None'],145.45692036499506,145.45692036499506
2022-12-05,144.9447479248047,18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.57587307650874],[145.32632394070959],[145.57587307650874],[145.32632394070959],['EMA cross_above None'],['EMA cross_below None'],145.57587307650874,145.57587307650874
2022-12-06,141.26747131347656,18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.4611230489262],[145.30170613323187],[145.4611230489262],[145.30170613323187],['EMA cross_above None'],['EMA cross_below None'],145.4611230489262,145.4611230489262
2022-12-07,139.3201446533203,18,[False],[True],SELL,Stop loss hit,{'stop_loss': 'Triggered: 139.32 < 140.80'},"{'order_size': -18, 'order_price': None, 'order_valid': None, 'order_status': 1}",[144.69864091520807],[145.04143291905413],[144.69864091520807],[145.04143291905413],['EMA cross_above None'],['EMA cross_below None'],144.69864091520807,144.69864091520807
2022-12-08,141.01046752929688,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.72073250395576],[144.67231754707132],[143.72073250395576],[144.67231754707132],['EMA cross_above None'],['EMA cross_below None'],143.72073250395576,143.72073250395576
2022-12-09,140.52613830566406,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.22795705401776],[144.4360691588278],[143.22795705401776],[144.4360691588278],['EMA cross_above None'],['EMA cross_below None'],143.22795705401776,143.22795705401776
2022-12-12,142.829345703125,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[142.73671728158982],[144.18381555539787],[142.73671728158982],[144.18381555539787],['EMA cross_above None'],['EMA cross_below None'],142.73671728158982,142.73671728158982
2022-12-13,143.79808044433594,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[142.753558812778],[144.09643040363832],[142.753558812778],[144.09643040363832],['EMA cross_above None'],['EMA cross_below None'],142.753558812778,142.753558812778
2022-12-14,141.5640106201172,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[142.94347183669763],[144.0771820191672],[142.94347183669763],[144.0771820191672],['EMA cross_above None'],['EMA cross_below None'],142.94347183669763,142.94347183669763
2022-12-15,134.93118286132812,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[142.69266070641027],[143.9150419289059],[142.69266070641027],[143.9150419289059],['EMA cross_above None'],['EMA cross_below None'],142.69266070641027,142.69266070641027
2022-12-16,132.9640350341797,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[141.2814829163953],[143.33543811809443],[141.2814829163953],[143.33543811809443],['EMA cross_above None'],['EMA cross_below None'],141.2814829163953,141.2814829163953
2022-12-19,130.8486328125,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[139.76921966508337],[142.66631533848704],[139.76921966508337],[142.66631533848704],['EMA cross_above None'],['EMA cross_below None'],139.76921966508337,139.76921966508337
2022-12-20,130.7794189453125,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[138.14729478279548],[141.9038842077782],[138.14729478279548],[141.9038842077782],['EMA cross_above None'],['EMA cross_below None'],138.14729478279548,138.14729478279548
2022-12-21,133.89321899414062,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[136.8076809941622],[141.1861767714901],[136.8076809941622],[141.1861767714901],['EMA cross_above None'],['EMA cross_below None'],136.8076809941622,136.8076809941622
2022-12-22,130.71023559570312,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[136.2777788123401],[140.71566336649983],[136.2777788123401],[140.71566336649983],['EMA cross_above None'],['EMA cross_below None'],136.2777788123401,136.2777788123401
2022-12-23,130.344482421875,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[135.265498227497],[140.07015189741617],[135.265498227497],[140.07015189741617],['EMA cross_above None'],['EMA cross_below None'],135.265498227497,135.265498227497
2022-12-27,128.53553771972656,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[134.37076808102026],[139.44268935060708],[134.37076808102026],[139.44268935060708],['EMA cross_above None'],['EMA cross_below None'],134.37076808102026,134.37076808102026
2022-12-28,124.59138488769531,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[133.30981710623956],[138.7390021486148],[133.30981710623956],[138.7390021486148],['EMA cross_above None'],['EMA cross_below None'],133.30981710623956,133.30981710623956
2022-12-29,128.120361328125,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[131.72464761195877],[137.8262526479103],[131.72464761195877],[137.8262526479103],['EMA cross_above None'],['EMA cross_below None'],131.72464761195877,131.72464761195877
2022-12-30,128.43666076660156,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[131.0693228330799],[137.20006611115],[131.0693228330799],[137.20006611115],['EMA cross_above None'],['EMA cross_below None'],131.0693228330799,131.0693228330799
2023-01-03,123.63253021240234,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.5906570028111],[136.63468512117913],[130.5906570028111],[136.63468512117913],['EMA cross_above None'],['EMA cross_below None'],130.5906570028111,130.5906570028111
2023-01-04,124.90770721435547,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[129.3255430409186],[135.79583641738708],[129.3255430409186],[135.79583641738708],['EMA cross_above None'],['EMA cross_below None'],129.3255430409186,129.3255430409186
2023-01-05,123.58309173583984,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.52230016336165],[135.0933764688044],[128.52230016336165],[135.0933764688044],['EMA cross_above None'],['EMA cross_below None'],128.52230016336165,128.52230016336165
2023-01-06,128.13023376464844,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[127.62426226744859],[134.35077745377444],[127.62426226744859],[134.35077745377444],['EMA cross_above None'],['EMA cross_below None'],127.62426226744859,127.62426226744859
2023-01-09,128.65414428710938,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[127.71625708512127],[133.949452054476],[127.71625708512127],[133.949452054476],['EMA cross_above None'],['EMA cross_below None'],127.71625708512127,127.71625708512127
2023-01-10,129.2274627685547,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[127.88678203093728],[133.60781929529108],[127.88678203093728],[133.60781929529108],['EMA cross_above None'],['EMA cross_below None'],127.88678203093728,127.88678203093728
2023-01-11,131.95574951171875,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.13054216504952],[133.32521564840488],[128.13054216504952],[133.32521564840488],['EMA cross_above None'],['EMA cross_below None'],128.13054216504952,128.13054216504952
2023-01-12,131.8766632080078,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.82603440989845],[133.23686299442514],[128.82603440989845],[133.23686299442514],['EMA cross_above None'],['EMA cross_below None'],128.82603440989845,128.82603440989845
2023-01-13,133.21112060546875,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[129.38069419137287],[133.149108169495],[129.38069419137287],[133.149108169495],['EMA cross_above None'],['EMA cross_below None'],129.38069419137287,129.38069419137287
2023-01-17,134.37759399414062,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.0771353575721],[133.1531089718159],[130.0771353575721],[133.1531089718159],['EMA cross_above None'],['EMA cross_below None'],130.0771353575721,130.0771353575721
2023-01-18,133.65599060058594,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.8590369278573],[133.23210800551428],[130.8590369278573],[133.23210800551428],['EMA cross_above None'],['EMA cross_below None'],130.8590369278573,130.8590369278573
2023-01-19,133.71533203125,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[131.3675739592625],[133.25945526971245],[131.3675739592625],[133.25945526971245],['EMA cross_above None'],['EMA cross_below None'],131.3675739592625,131.3675739592625
2023-01-20,136.28538513183594,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[131.79443906326023],[133.2888666736826],[131.79443906326023],[133.2888666736826],['EMA cross_above None'],['EMA cross_below None'],131.79443906326023,131.79443906326023
2023-01-23,139.48818969726562,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[132.61097471209217],[133.48219044517637],[132.61097471209217],[133.48219044517637],['EMA cross_above None'],['EMA cross_below None'],132.61097471209217,132.61097471209217
2023-01-24,140.89186096191406,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[133.86137743666916],[133.8696742678918],[133.86137743666916],[133.8696742678918],['EMA cross_above None'],['EMA cross_below None'],133.86137743666916,133.86137743666916
2023-01-25,140.22955322265625,-18,[True],[False],HOLD,Holding position; exit conditions: False,{},{},[135.13964716853187],[134.32271857073198],[135.13964716853187],[134.32271857073198],['EMA cross_above None'],['EMA cross_below None'],135.13964716853187,135.13964716853187
2023-01-26,142.305419921875,-18,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[136.06508463291811],[134.70380467730774],[136.06508463291811],[134.70380467730774],['EMA cross_above None'],['EMA cross_below None'],136.06508463291811,136.06508463291811
