date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_STOCH,exit0_STOCH
2020-07-17,93.75977325439453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[55.15691862630266],[nan],[55.15691862630266],[93.75977325439453],['STOCH cross_above None'],['STOCH cross_below None'],55.15691862630266,55.15691862630266
2020-07-20,95.73566436767578,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[53.205193897239894],[nan],[53.205193897239894],[95.73566436767578],['STOCH cross_above None'],['STOCH cross_below None'],53.205193897239894,53.205193897239894
2020-07-21,94.41435241699219,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[52.358258063302365],[nan],[52.358258063302365],[94.41435241699219],['STOCH cross_above None'],['STOCH cross_below None'],52.358258063302365,52.358258063302365
2020-07-22,94.6795883178711,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[48.435616331643054],[nan],[48.435616331643054],[94.6795883178711],['STOCH cross_above None'],['STOCH cross_below None'],48.435616331643054,48.435616331643054
2020-07-23,90.3701171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[46.01176879716968],[nan],[46.01176879716968],[90.3701171875],['STOCH cross_above None'],['STOCH cross_below None'],46.01176879716968,46.01176879716968
2020-07-24,90.14624786376953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[19.92631194806049],[nan],[19.92631194806049],[90.14624786376953],['STOCH cross_above None'],['STOCH cross_below None'],19.92631194806049,19.92631194806049
2020-07-27,92.28271484375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[10.099233694845804],[nan],[10.099233694845804],[92.28271484375],['STOCH cross_above None'],['STOCH cross_below None'],10.099233694845804,10.099233694845804
2020-07-28,90.76676177978516,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[5.882618182833634],[nan],[5.882618182833634],[90.76676177978516],['STOCH cross_above None'],['STOCH cross_below None'],5.882618182833634,5.882618182833634
2020-07-29,92.506591796875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[17.763588632089974],[nan],[17.763588632089974],[92.506591796875],['STOCH cross_above None'],['STOCH cross_below None'],17.763588632089974,17.763588632089974
2020-07-30,93.62594604492188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[25.041858136617147],[nan],[25.041858136617147],[93.62594604492188],['STOCH cross_above None'],['STOCH cross_below None'],25.041858136617147,25.041858136617147
2020-07-31,103.42752075195312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[29.183796331258133],[nan],[29.183796331258133],[103.42752075195312],['STOCH cross_above None'],['STOCH cross_below None'],29.183796331258133,29.183796331258133
2020-08-03,106.03365325927734,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[51.75009287228166],[nan],[51.75009287228166],[106.03365325927734],['STOCH cross_above None'],['STOCH cross_below None'],51.75009287228166,51.75009287228166
2020-08-04,106.74174499511719,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[66.41297657166406],[nan],[66.41297657166406],[106.74174499511719],['STOCH cross_above None'],['STOCH cross_below None'],66.41297657166406,66.41297657166406
2020-08-05,107.128662109375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.67363536378618],[nan],[78.67363536378618],[107.128662109375],['STOCH cross_above None'],['STOCH cross_below None'],78.67363536378618,78.67363536378618
2020-08-06,110.86629486083984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[77.75787443618349],[nan],[77.75787443618349],[110.86629486083984],['STOCH cross_above None'],['STOCH cross_below None'],77.75787443618349,77.75787443618349
2020-08-07,108.34567260742188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[81.38441897752625],[nan],[81.38441897752625],[108.34567260742188],['STOCH cross_above None'],['STOCH cross_below None'],81.38441897752625,81.38441897752625
2020-08-10,109.92044830322266,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[80.63633968715442],[nan],[80.63633968715442],[109.92044830322266],['STOCH cross_above None'],['STOCH cross_below None'],80.63633968715442,80.63633968715442
2020-08-11,106.65142059326172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[81.39233055805666],[nan],[81.39233055805666],[106.65142059326172],['STOCH cross_above None'],['STOCH cross_below None'],81.39233055805666,81.39233055805666
2020-08-12,110.1959228515625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[75.83199420748811],[nan],[75.83199420748811],[110.1959228515625],['STOCH cross_above None'],['STOCH cross_below None'],75.83199420748811,75.83199420748811
2020-08-13,112.1461181640625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.27287690932371],[nan],[78.27287690932371],[112.1461181640625],['STOCH cross_above None'],['STOCH cross_below None'],78.27287690932371,78.27287690932371
2020-08-14,112.0461654663086,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[78.50115096145268],[nan],[78.50115096145268],[112.0461654663086],['STOCH cross_above None'],['STOCH cross_below None'],78.50115096145268,78.50115096145268
2020-08-17,111.75363159179688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[82.8958222396793],[nan],[82.8958222396793],[111.75363159179688],['STOCH cross_above None'],['STOCH cross_below None'],82.8958222396793,82.8958222396793
2020-08-18,112.68484497070312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[82.00198601368186],[nan],[82.00198601368186],[112.68484497070312],['STOCH cross_above None'],['STOCH cross_below None'],82.00198601368186,82.00198601368186
2020-08-19,112.82623291015625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[82.61807789512618],[nan],[82.61807789512618],[112.82623291015625],['STOCH cross_above None'],['STOCH cross_below None'],82.61807789512618,82.61807789512618
2020-08-20,115.32981872558594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[79.61469343918831],[nan],[79.61469343918831],[115.32981872558594],['STOCH cross_above None'],['STOCH cross_below None'],79.61469343918831,79.61469343918831
2020-08-21,121.27303314208984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[76.34830696377792],[nan],[76.34830696377792],[121.27303314208984],['STOCH cross_above None'],['STOCH cross_below None'],76.34830696377792,76.34830696377792
2020-08-24,122.72349548339844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[74.15957180910164],[nan],[74.15957180910164],[122.72349548339844],['STOCH cross_above None'],['STOCH cross_below None'],74.15957180910164,74.15957180910164
2020-08-25,121.71668243408203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[72.8471761967551],[nan],[72.8471761967551],[121.71668243408203],['STOCH cross_above None'],['STOCH cross_below None'],72.8471761967551,72.8471761967551
2020-08-26,123.37193298339844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[70.59637321003301],[nan],[70.59637321003301],[123.37193298339844],['STOCH cross_above None'],['STOCH cross_below None'],70.59637321003301,70.59637321003301
2020-08-27,121.89708709716797,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[68.69709168377427],[nan],[68.69709168377427],[121.89708709716797],['STOCH cross_above None'],['STOCH cross_below None'],68.69709168377427,68.69709168377427
2020-08-28,121.69963836669922,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[67.1887467673709],[nan],[67.1887467673709],[121.69963836669922],['STOCH cross_above None'],['STOCH cross_below None'],67.1887467673709,67.1887467673709
2020-08-31,125.82674407958984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[67.15987442988765],[nan],[67.15987442988765],[125.82674407958984],['STOCH cross_above None'],['STOCH cross_below None'],67.15987442988765,67.15987442988765
2020-09-01,130.8387451171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[67.99999776346328],[nan],[67.99999776346328],[130.8387451171875],['STOCH cross_above None'],['STOCH cross_below None'],67.99999776346328,67.99999776346328
2020-09-02,128.12799072265625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[73.59850533263436],[nan],[73.59850533263436],[128.12799072265625],['STOCH cross_above None'],['STOCH cross_below None'],73.59850533263436,73.59850533263436
2020-09-03,117.86993408203125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[72.43073355534153],[nan],[72.43073355534153],[117.86993408203125],['STOCH cross_above None'],['STOCH cross_below None'],72.43073355534153,72.43073355534153
2020-09-04,117.94795227050781,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[52.849955992560076],[nan],[52.849955992560076],[117.94795227050781],['STOCH cross_above None'],['STOCH cross_below None'],52.849955992560076,52.849955992560076
2020-09-08,110.01065826416016,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[34.270694067170375],[nan],[34.270694067170375],[110.01065826416016],['STOCH cross_above None'],['STOCH cross_below None'],34.270694067170375,34.270694067170375
2020-09-09,114.3985824584961,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[13.025611536269187],[nan],[13.025611536269187],[114.3985824584961],['STOCH cross_above None'],['STOCH cross_below None'],13.025611536269187,13.025611536269187
2020-09-10,110.66395568847656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[11.919768836918502],[nan],[11.919768836918502],[110.66395568847656],['STOCH cross_above None'],['STOCH cross_below None'],11.919768836918502,11.919768836918502
2020-09-11,109.2110595703125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[2.9570549613132293],[nan],[2.9570549613132293],[109.2110595703125],['STOCH cross_above None'],['STOCH cross_below None'],2.9570549613132293,2.9570549613132293
2020-09-14,112.48741149902344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[3.0991684817929848],[nan],[3.0991684817929848],[112.48741149902344],['STOCH cross_above None'],['STOCH cross_below None'],3.0991684817929848,3.0991684817929848
2020-09-15,112.66289520263672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[1.7452957829287739],[nan],[1.7452957829287739],[112.66289520263672],['STOCH cross_above None'],['STOCH cross_below None'],1.7452957829287739,1.7452957829287739
2020-09-16,109.33782958984375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[5.195814793829078],[nan],[5.195814793829078],[109.33782958984375],['STOCH cross_above None'],['STOCH cross_below None'],5.195814793829078,5.195814793829078
2020-09-17,107.5923843383789,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[5.346839381497234],[nan],[5.346839381497234],[107.5923843383789],['STOCH cross_above None'],['STOCH cross_below None'],5.346839381497234,5.346839381497234
2020-09-18,104.1795425415039,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[1.1107531880276964],[nan],[1.1107531880276964],[104.1795425415039],['STOCH cross_above None'],['STOCH cross_below None'],1.1107531880276964,1.1107531880276964
2020-09-21,107.33887481689453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-4.058547108263174],[nan],[-4.058547108263174],[107.33887481689453],['STOCH cross_above None'],['STOCH cross_below None'],-4.058547108263174,-4.058547108263174
2020-09-22,109.02578735351562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[0.7812288472004169],[nan],[0.7812288472004169],[109.02578735351562],['STOCH cross_above None'],['STOCH cross_below None'],0.7812288472004169,0.7812288472004169
2020-09-23,104.45258331298828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[7.7170187515784425],[nan],[7.7170187515784425],[104.45258331298828],['STOCH cross_above None'],['STOCH cross_below None'],7.7170187515784425,7.7170187515784425
2020-09-24,105.52518463134766,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[11.465538505056458],[nan],[11.465538505056458],[105.52518463134766],['STOCH cross_above None'],['STOCH cross_below None'],11.465538505056458,11.465538505056458
2020-09-25,109.48410034179688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[11.338873985962211],[nan],[11.338873985962211],[109.48410034179688],['STOCH cross_above None'],['STOCH cross_below None'],11.338873985962211,11.338873985962211
2020-09-28,112.09735870361328,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[17.90592813309716],[nan],[17.90592813309716],[112.09735870361328],['STOCH cross_above None'],['STOCH cross_below None'],17.90592813309716,17.90592813309716
2020-09-29,111.24903106689453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[33.39064963699067],[nan],[33.39064963699067],[111.24903106689453],['STOCH cross_above None'],['STOCH cross_below None'],33.39064963699067,33.39064963699067
2020-09-30,112.92618560791016,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[45.07757208132934],[nan],[45.07757208132934],[112.92618560791016],['STOCH cross_above None'],['STOCH cross_below None'],45.07757208132934,45.07757208132934
2020-10-01,113.88177490234375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[53.670093152660336],[nan],[53.670093152660336],[113.88177490234375],['STOCH cross_above None'],['STOCH cross_below None'],53.670093152660336,53.670093152660336
2020-10-02,110.20565795898438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[59.281354770055124],[nan],[59.281354770055124],[110.20565795898438],['STOCH cross_above None'],['STOCH cross_below None'],59.281354770055124,59.281354770055124
2020-10-05,113.59900665283203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[58.727732851286326],[nan],[58.727732851286326],[113.59900665283203],['STOCH cross_above None'],['STOCH cross_below None'],58.727732851286326,58.727732851286326
2020-10-06,110.3421859741211,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[61.84267529625108],[nan],[61.84267529625108],[110.3421859741211],['STOCH cross_above None'],['STOCH cross_below None'],61.84267529625108,61.84267529625108
2020-10-07,112.21436309814453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[55.50714521318569],[nan],[55.50714521318569],[112.21436309814453],['STOCH cross_above None'],['STOCH cross_below None'],55.50714521318569,55.50714521318569
2020-10-08,112.10710144042969,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[61.230176145744025],[nan],[61.230176145744025],[112.10710144042969],['STOCH cross_above None'],['STOCH cross_below None'],61.230176145744025,61.230176145744025
2020-10-09,114.05731201171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[57.828660112624874],[nan],[57.828660112624874],[114.05731201171875],['STOCH cross_above None'],['STOCH cross_below None'],57.828660112624874,57.828660112624874
2020-10-12,121.30227661132812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[65.05169990364118],[nan],[65.05169990364118],[121.30227661132812],['STOCH cross_above None'],['STOCH cross_below None'],65.05169990364118,65.05169990364118
