date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_DEMA,exit0_DEMA
2021-05-13,122.45838165283203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[123.25866963223936],[126.2112380135262],[123.25866963223936],[126.2112380135262],['DEMA cross_above None'],['DEMA cross_below None'],123.25866963223936,123.25866963223936
2021-05-14,124.88854217529297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.66251766454809],[125.50023528572981],[122.66251766454809],[125.50023528572981],['DEMA cross_above None'],['DEMA cross_below None'],122.66251766454809,122.66251766454809
2021-05-17,123.73225402832031,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[123.0600512799909],[125.331467581718],[123.0600512799909],[125.331467581718],['DEMA cross_above None'],['DEMA cross_below None'],123.0600512799909,123.0600512799909
2021-05-18,122.34078979492188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[123.00437078869479],[124.97954038323326],[123.00437078869479],[124.97954038323326],['DEMA cross_above None'],['DEMA cross_below None'],123.00437078869479,123.00437078869479
2021-05-19,122.18401336669922,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.53117115090619],[124.42772178290554],[122.53117115090619],[124.42772178290554],['DEMA cross_above None'],['DEMA cross_below None'],122.53117115090619,122.53117115090619
2021-05-20,124.75135803222656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.15628062847873],[123.92863707331811],[122.15628062847873],[123.92863707331811],['DEMA cross_above None'],['DEMA cross_below None'],122.15628062847873,122.15628062847873
2021-05-21,122.90913391113281,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.75494662234115],[123.96999647979126],[122.75494662234115],[123.96999647979126],['DEMA cross_above None'],['DEMA cross_below None'],122.75494662234115,122.75494662234115
2021-05-24,124.54558563232422,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.61270386447872],[123.67674990895009],[122.61270386447872],[123.67674990895009],['DEMA cross_above None'],['DEMA cross_below None'],122.61270386447872,122.61270386447872
2021-05-25,124.3495864868164,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[123.06825862189538],[123.7265994818081],[123.06825862189538],[123.7265994818081],['DEMA cross_above None'],['DEMA cross_below None'],123.06825862189538,123.06825862189538
2021-05-26,124.30059051513672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[123.3572609158801],[123.73927909351599],[123.3572609158801],[123.73927909351599],['DEMA cross_above None'],['DEMA cross_below None'],123.3572609158801,123.3572609158801
2021-05-27,122.76216125488281,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[123.56733239711417],[123.7463060587436],[123.56733239711417],[123.7463060587436],['DEMA cross_above None'],['DEMA cross_below None'],123.56733239711417,123.56733239711417
2021-05-28,122.10562896728516,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[123.2236270420885],[123.47800567654956],[123.2236270420885],[123.47800567654956],['DEMA cross_above None'],['DEMA cross_below None'],123.2236270420885,123.2236270420885
2021-06-01,121.78224182128906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.7612527577099],[123.13278481789528],[122.7612527577099],[123.13278481789528],['DEMA cross_above None'],['DEMA cross_below None'],122.7612527577099,122.7612527577099
2021-06-02,122.54657745361328,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.32315112104703],[122.78220811708732],[122.32315112104703],[122.78220811708732],['DEMA cross_above None'],['DEMA cross_below None'],122.32315112104703,122.32315112104703
2021-06-03,121.05714416503906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.26466810885071],[122.62481309761125],[122.26466810885071],[122.62481309761125],['DEMA cross_above None'],['DEMA cross_below None'],122.26466810885071,122.26466810885071
2021-06-04,123.35990142822266,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[121.74246300015798],[122.22506886248023],[121.74246300015798],[122.22506886248023],['DEMA cross_above None'],['DEMA cross_below None'],121.74246300015798,121.74246300015798
2021-06-07,123.36971282958984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[122.13147458183367],[122.30498091096692],[122.13147458183367],[122.30498091096692],['DEMA cross_above None'],['DEMA cross_below None'],122.13147458183367,122.13147458183367
2021-06-08,124.19281768798828,0,[True],[False],BUY. Shares: 26,Entry conditions met: True,{},"{'order_size': 26, 'order_price': None, 'order_valid': None, 'order_status': 1}",[122.43573988394914],[122.38174472884012],[122.43573988394914],[122.38174472884012],['DEMA cross_above None'],['DEMA cross_below None'],122.43573988394914,122.43573988394914
2021-06-09,124.5749740600586,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[122.94239753345207],[122.60286037357278],[122.94239753345207],[122.60286037357278],['DEMA cross_above None'],['DEMA cross_below None'],122.94239753345207,122.94239753345207
2021-06-10,123.57548522949219,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.44923393932557],[122.86761113722761],[123.44923393932557],[122.86761113722761],['DEMA cross_above None'],['DEMA cross_below None'],123.44923393932557,123.44923393932557
2021-06-11,124.7905502319336,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.49532613879691],[122.91850766993826],[123.49532613879691],[122.91850766993826],['DEMA cross_above None'],['DEMA cross_below None'],123.49532613879691,123.49532613879691
2021-06-14,127.85765075683594,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[123.930505515802],[123.18655020676837],[123.930505515802],[123.18655020676837],['DEMA cross_above None'],['DEMA cross_below None'],123.930505515802,123.930505515802
2021-06-15,127.03455352783203,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[125.26417270090967],[123.97690711808019],[125.26417270090967],[123.97690711808019],['DEMA cross_above None'],['DEMA cross_below None'],125.26417270090967,125.26417270090967
2021-06-16,127.5343017578125,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[125.97059472617634],[124.5097734246976],[125.97059472617634],[124.5097734246976],['DEMA cross_above None'],['DEMA cross_below None'],125.97059472617634,125.97059472617634
2021-06-17,129.14129638671875,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[126.64386702743622],[125.05953241676076],[126.64386702743622],[125.05953241676076],['DEMA cross_above None'],['DEMA cross_below None'],126.64386702743622,126.64386702743622
2021-06-18,127.83805084228516,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[127.65524372561644],[125.82352707392974],[127.65524372561644],[125.82352707392974],['DEMA cross_above None'],['DEMA cross_below None'],127.65524372561644,127.65524372561644
2021-06-21,129.6410675048828,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[127.95058175387813],[126.24260531641151],[127.95058175387813],[126.24260531641151],['DEMA cross_above None'],['DEMA cross_below None'],127.95058175387813,127.95058175387813
2021-06-22,131.2873077392578,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[128.74060591211557],[126.92720930880888],[128.74060591211557],[126.92720930880888],['DEMA cross_above None'],['DEMA cross_below None'],128.74060591211557,128.74060591211557
2021-06-23,131.01296997070312,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[129.84344403247343],[127.81087527885364],[129.84344403247343],[127.81087527885364],['DEMA cross_above None'],['DEMA cross_below None'],129.84344403247343,129.84344403247343
2021-06-24,130.72874450683594,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.5387484277952],[128.5160048106981],[130.5387484277952],[128.5160048106981],['DEMA cross_above None'],['DEMA cross_below None'],130.5387484277952,130.5387484277952
2021-06-25,130.43478393554688,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[130.92591804463828],[129.06430772345655],[130.92591804463828],[129.06430772345655],['DEMA cross_above None'],['DEMA cross_below None'],130.92591804463828,130.92591804463828
2021-06-28,132.07122802734375,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[131.08140252365905],[129.4749160067586],[131.08140252365905],[129.4749160067586],['DEMA cross_above None'],['DEMA cross_below None'],131.08140252365905,131.08140252365905
2021-06-29,133.59007263183594,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[131.70508460729633],[130.11660441793987],[131.70508460729633],[130.11660441793987],['DEMA cross_above None'],['DEMA cross_below None'],131.70508460729633,131.70508460729633
2021-06-30,134.2073974609375,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[132.63679210014337],[130.93514314636036],[132.63679210014337],[130.93514314636036],['DEMA cross_above None'],['DEMA cross_below None'],132.63679210014337,132.63679210014337
2021-07-01,134.5111846923828,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[133.4960848456925],[131.7412614802148],[133.4960848456925],[131.7412614802148],['DEMA cross_above None'],['DEMA cross_below None'],133.4960848456925,133.4960848456925
2021-07-02,137.1471405029297,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[134.19525387138071],[132.47862257082696],[134.19525387138071],[132.47862257082696],['DEMA cross_above None'],['DEMA cross_below None'],134.19525387138071,134.19525387138071
2021-07-06,139.16571044921875,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[135.5451269853198],[133.57883587477477],[135.5451269853198],[133.57883587477477],['DEMA cross_above None'],['DEMA cross_below None'],135.5451269853198,135.5451269853198
2021-07-07,141.66445922851562,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[137.16901602789062],[134.8780100628494],[137.16901602789062],[134.8780100628494],['DEMA cross_above None'],['DEMA cross_below None'],137.16901602789062,137.16901602789062
2021-07-08,140.36122131347656,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[139.14812132793543],[136.43368486054595],[139.14812132793543],[136.43368486054595],['DEMA cross_above None'],['DEMA cross_below None'],139.14812132793543,139.14812132793543
2021-07-09,142.1936492919922,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[140.12533921474855],[137.51818070235362],[140.12533921474855],[137.51818070235362],['DEMA cross_above None'],['DEMA cross_below None'],140.12533921474855,140.12533921474855
2021-07-12,141.59588623046875,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[141.39306893679316],[138.76414305976473],[141.39306893679316],[138.76414305976473],['DEMA cross_above None'],['DEMA cross_below None'],141.39306893679316,141.39306893679316
2021-07-13,142.71295166015625,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[142.07057229584666],[139.70674938863652],[142.07057229584666],[139.70674938863652],['DEMA cross_above None'],['DEMA cross_below None'],142.07057229584666,142.07057229584666
2021-07-14,146.1524200439453,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[142.87769332898156],[140.6981386549972],[142.87769332898156],[140.6981386549972],['DEMA cross_above None'],['DEMA cross_below None'],142.87769332898156,142.87769332898156
2021-07-15,145.49586486816406,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[144.54956582782611],[142.15189885427148],[144.54956582782611],[142.15189885427148],['DEMA cross_above None'],['DEMA cross_below None'],144.54956582782611,144.54956582782611
2021-07-16,143.44789123535156,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.5046970860049],[143.25912130922433],[145.5046970860049],[143.25912130922433],['DEMA cross_above None'],['DEMA cross_below None'],145.5046970860049,145.5046970860049
2021-07-19,139.58709716796875,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.466774422605],[143.81426051523053],[145.466774422605],[143.81426051523053],['DEMA cross_above None'],['DEMA cross_below None'],145.466774422605,145.466774422605
2021-07-20,143.21270751953125,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[144.0983526773181],[143.5650003130947],[144.0983526773181],[143.5650003130947],['DEMA cross_above None'],['DEMA cross_below None'],144.0983526773181,144.0983526773181
2021-07-21,142.47779846191406,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[144.2317182199368],[143.9825837202908],[144.2317182199368],[143.9825837202908],['DEMA cross_above None'],['DEMA cross_below None'],144.2317182199368,144.2317182199368
2021-07-22,143.8496551513672,26,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -26, 'order_price': None, 'order_valid': None, 'order_status': 1}",[144.04436453271205],[144.18411519554104],[144.04436453271205],[144.18411519554104],['DEMA cross_above None'],['DEMA cross_below None'],144.04436453271205,144.04436453271205
2021-07-23,145.5742950439453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[144.32066498419744],[144.58247376875437],[144.32066498419744],[144.58247376875437],['DEMA cross_above None'],['DEMA cross_below None'],144.32066498419744,144.32066498419744
2021-07-26,145.9956512451172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[145.06018476057858],[145.21478071176278],[145.06018476057858],[145.21478071176278],['DEMA cross_above None'],['DEMA cross_below None'],145.06018476057858,145.06018476057858
2021-07-27,143.82025146484375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[145.71152187683657],[145.81208084747374],[145.71152187683657],[145.81208084747374],['DEMA cross_above None'],['DEMA cross_below None'],145.71152187683657,145.71152187683657
2021-07-28,142.06622314453125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[145.43779322129177],[145.90806190906184],[145.43779322129177],[145.90806190906184],['DEMA cross_above None'],['DEMA cross_below None'],145.43779322129177,145.43779322129177
